4,928	-0,035	0,14595	NAN	NAN	
4,93	-0,035	0,13515	NAN	NAN	
4,932	-0,035	0,1428	NAN	NAN	
4,934	-0,035	0,16125	0,14937	NAN	
4,936	-0,03	0,1617	NAN	NAN	
4,938	-0,03	0,14595	NAN	NAN	
4,94	-0,03	0,135	NAN	NAN	
4,942	-0,03	0,1431	NAN	NAN	
4,944	-0,03	0,1614	0,14946	NAN	
4,946	-0,025	0,16185	NAN	NAN	
4,948	-0,025	0,14595	NAN	NAN	
4,95	-0,025	0,1353	NAN	NAN	
4,952	-0,025	0,1428	NAN	NAN	
4,954	-0,025	0,16125	0,14931	NAN	
4,956	-0,025	0,1614	NAN	NAN	
4,958	-0,02	0,1458	NAN	NAN	
4,96	-0,02	0,13515	NAN	NAN	
4,962	-0,02	0,1425	NAN	NAN	
4,964	-0,02	0,16125	0,14925	NAN	
4,966	-0,02	0,16155	NAN	NAN	
4,968	-0,015	0,1458	NAN	NAN	
4,97	-0,015	0,1353	NAN	NAN	
4,972	-0,015	0,1425	NAN	NAN	
4,974	-0,015	0,1614	0,14937	NAN	
4,976	-0,015	0,16155	NAN	NAN	
4,978	-0,015	0,1461	NAN	NAN	
4,98	-0,01	0,13545	NAN	NAN	
4,982	-0,01	0,14265	NAN	NAN	
4,984	-0,01	0,1614	0,14946	NAN	
4,986	-0,01	0,1617	NAN	NAN	
4,988	-0,01	0,1461	NAN	NAN	
4,99	-0,005	0,1356	NAN	NAN	
4,992	-0,005	0,1422	NAN	NAN	
4,994	-0,005	0,1611	0,14934	NAN	
4,996	-0,005	0,16185	NAN	NAN	
4,998	-0,005	0,14595	NAN	NAN	
5	0	0,1359	NAN	NAN	
